county,name,rep_votes,dem_votes,lib_votes,ind_votes,win_code
LEAVENWORTH,103 Leavenworth Ward 1 Precinct 1 Fort A H41,35,15,3,0,16
LEAVENWORTH,103 Leavenworth Ward 1 Precinct 1 Fort A H42,21,2,0,0,19
LEAVENWORTH,103 Leavenworth Ward 2 Precinct 1,76,73,10,0,14
LEAVENWORTH,103 Leavenworth Ward 2 Precinct 2,97,107,11,0,24
LEAVENWORTH,103 Leavenworth Ward 2 Precinct 3,117,141,22,0,25
LEAVENWORTH,103 Leavenworth Ward 3 Precinct 1,112,166,35,0,25
LEAVENWORTH,103 Leavenworth Ward 4 Precinct 1,63,77,7,0,25
LEAVENWORTH,103 Leavenworth Ward 5 Precinct 1,101,104,12,0,24
LEAVENWORTH,103 Leavenworth Ward 5 Precinct 2,96,103,22,0,24
LEAVENWORTH,103 Leavenworth Ward 5 Precinct 3,210,198,28,0,14
LEAVENWORTH,103 Leavenworth Ward 5 Precinct 4,159,115,11,0,15
LEAVENWORTH,103 Leavenworth Ward 6 Precinct 1,161,183,16,0,25
LEAVENWORTH,103 Leavenworth Ward 6 Precinct 2,96,131,21,0,25
LEAVENWORTH,103 Leavenworth Ward 6 Precinct 3,125,134,17,0,24
LEAVENWORTH,103 Leavenworth Ward 6 Precinct 4,277,222,24,0,15
LEAVENWORTH,103 Leavenworth Ward 6 Precinct 5,317,242,21,0,15
LEAVENWORTH,103 Leavenworth Ward 7 Precinct 1,23,84,7,0,27
LEAVENWORTH,103 Leavenworth Ward 7 Precinct 2,468,409,47,0,15
LEAVENWORTH,103 Leavenworth Ward 7 Precinct 3,567,516,30,0,15
LEAVENWORTH,103 Missouri River H41,0,0,0,0,0
LEAVENWORTH,103 Missouri River H42,0,0,0,0,0
LEAVENWORTH,103 Reno Township H38,46,50,5,0,24
LEAVENWORTH,103 Reno Township H42,212,269,17,0,25
LEAVENWORTH,103 Sherman Township,473,430,31,0,15
LEAVENWORTH,103 South Delaware 1 S5 H40,109,74,9,0,15
LEAVENWORTH,103 South Delaware 2,0,0,0,0,0
LEAVENWORTH,103 South Delaware 1 S3 H40,42,40,0,0,15
LEAVENWORTH,103 South Delaware 1 S3 H38,68,40,3,0,16
LEAVENWORTH,103 South Delaware 1 S5 H38,3,0,0,0,19
LEAVENWORTH,103 Stranger Township Voting District,317,239,22,0,15
LEAVENWORTH,103 Tonganoxie North Precinct,388,356,22,0,15
LEAVENWORTH,103 Tonganoxie South Exclave,0,0,0,0,0
LEAVENWORTH,103 Tonganoxie South Precinct,243,290,18,0,25
LEAVENWORTH,103 Tonganoxie Township,459,368,39,0,15
LEAVENWORTH,103 Walnut Township Voting District,210,219,5,0,25
LINCOLN,105 Battle Creek Township,11,6,1,0,16
LINCOLN,105 Beaver Township,13,10,1,0,15
LINCOLN,105 Cedron Township,9,4,1,0,16
LINCOLN,105 Colorado Township,63,20,2,0,17
LINCOLN,105 Elkhorn Township Part A,46,12,2,0,17
LINCOLN,105 Franklin Township,32,13,2,0,16
LINCOLN,105 Golden Belt Township,15,10,0,0,16
LINCOLN,105 Grant Township,22,8,2,0,16
LINCOLN,105 Hanover Township,14,3,1,0,17
LINCOLN,105 Highland Township,19,12,1,0,15
LINCOLN,105 Indiana Township,21,6,2,0,17
LINCOLN,105 Lincoln Precinct 1,102,85,6,0,15
LINCOLN,105 Lincoln Precinct 2,123,88,8,0,15
LINCOLN,105 Lincoln Precinct 2 Exclave,0,0,0,0,0
LINCOLN,105 Logan Township,25,4,1,0,18
LINCOLN,105 Madison Township,24,13,3,0,16
LINCOLN,105 Marion Township,9,1,0,0,19
LINCOLN,105 Marion Township Enclave 1,0,0,0,0,0
LINCOLN,105 Orange Township,20,5,2,0,17
LINCOLN,105 Pleasant Township,94,52,2,0,16
LINCOLN,105 Salt Creek Township,12,12,2,0,0
LINCOLN,105 Scott Township,29,14,2,0,16
LINCOLN,105 Valley Township,9,8,0,0,15
LINCOLN,105 Vesper Township,25,14,1,0,16
LINN,107 Blue Mound Township,92,51,9,0,16
LINN,107 Centerville Township,127,50,0,0,17
LINN,107 Liberty Township,224,100,13,0,16
LINN,107 Mound City Township,295,153,23,0,16
LINN,107 North Lincoln,346,192,18,0,16
LINN,107 North Potosi,169,87,14,0,16
LINN,107 Paris Township,125,55,5,0,16
LINN,107 Scott Township,161,74,13,0,16
LINN,107 Sheridan Township,117,40,8,0,17
LINN,107 South Lincoln,98,67,10,0,15
LINN,107 South Potosi,155,74,13,0,16
LINN,107 Stanton Township,41,20,2,0,16
LINN,107 Valley Township,28,14,3,0,16
LOGAN,109 Augustine Township,10,1,0,0,19
LOGAN,109 Elkader Township,3,0,0,0,19
LOGAN,109 Lees Township,5,2,0,0,17
LOGAN,109 Logansport Township,2,0,0,0,19
LOGAN,109 McAllaster Township,9,2,0,0,18
LOGAN,109 Monument Township,43,11,1,0,17
LOGAN,109 Oakley Precinct 1,218,91,24,0,16
LOGAN,109 Oakley Precinct 2,346,111,18,0,17
LOGAN,109 Paxton Township,20,0,0,0,19
LOGAN,109 Russell Springs Township,15,3,2,0,17
LOGAN,109 Western Township,20,1,1,0,19
LOGAN,109 Winona Township,75,14,5,0,17
LYON,111 Precinct 01,99,213,13,0,26
LYON,111 Precinct 02,64,154,6,0,26
LYON,111 Precinct 03,107,154,10,0,25
LYON,111 Precinct 04,96,195,20,0,26
LYON,111 Precinct 04 Part A,4,0,0,0,19
LYON,111 Precinct 04 Part B,0,2,0,0,29
LYON,111 Precinct 04 Part C,1,4,0,0,28
LYON,111 Precinct 04 Part D,0,0,0,0,0
LYON,111 Precinct 05,61,99,20,0,25
LYON,111 Precinct 05 Part A,0,0,0,0,0
LYON,111 Precinct 05 Part B,0,0,0,0,0
LYON,111 Precinct 06 Part A,71,125,14,0,25
LYON,111 Precinct 06 Part A Exclave,0,0,0,0,0
LYON,111 Precinct 06 Part B Exclave,0,0,0,0,0
LYON,111 Precinct 07,23,60,8,0,26
LYON,111 Precinct 07 Part A,0,0,0,0,0
LYON,111 Precinct 08,65,124,15,0,26
LYON,111 Precinct 09,71,121,10,0,25
LYON,111 Precinct 09 Part A,0,0,0,0,0
LYON,111 Precinct 10,93,173,6,0,26
LYON,111 Precinct 11,64,126,12,0,26
LYON,111 Precinct 12,60,144,13,0,26
LYON,111 Precinct 13,108,175,24,0,25
LYON,111 Precinct 14,142,282,10,0,26
LYON,111 Precinct 15,84,146,6,0,26
LYON,111 Precinct 16,110,236,10,0,26
LYON,111 Precinct 17,126,211,16,0,25
LYON,111 Precinct 17 Enclave Part B,0,0,0,0,0
LYON,111 Precinct 17 Exclave Part A,0,0,0,0,0
LYON,111 Precinct 17 Part C,0,0,0,0,0
LYON,111 Precinct 18,128,199,2,0,26
LYON,111 Precinct 18 Enclave Part A,0,0,0,0,0
LYON,111 Precinct 19,192,327,17,0,26
LYON,111 Precinct 19 Exclave Part A,0,0,0,0,0
LYON,111 Precinct 19 Exclave Part B,0,0,0,0,0
LYON,111 Precinct 20,171,283,8,0,26
LYON,111 Precinct 20 Exclave Part A,0,0,0,0,0
LYON,111 Precinct 21,77,65,12,0,15
LYON,111 Precinct 22,55,39,4,0,15
LYON,111 Precinct 23,57,46,7,0,15
LYON,111 Precinct 24,234,222,17,0,14
LYON,111 Precinct 25,205,164,26,0,15
LYON,111 Precinct 26,82,93,12,0,24
LYON,111 Precinct 27,148,124,10,0,15
LYON,111 Precinct 28,130,123,16,0,14
LYON,111 Precinct 28 Enclave A,0,0,0,0,0
LYON,111 Precinct 28 Enclave Part B,0,0,0,0,0
LYON,111 Precinct 29,63,72,4,0,25
LYON,111 Precinct 29 A,0,0,0,0,0
LYON,111 Precinct 29 Enclave,0,0,0,0,0
LYON,111 Precinct 29 Enclave 2,0,0,0,0,0
LYON,111 Precinct 29 Enclave 3,3,0,0,0,19
LYON,111 Precinct 29 Exclave Part A,0,0,0,0,0
LYON,111 Precinct 30,180,173,22,0,14
LYON,111 Precinct 31,221,259,20,0,25
LYON,111 Precinct 32,125,120,28,0,14
MARION,115 Blaine Township,39,26,1,0,15
MARION,115 Catlin Township,52,30,1,0,16
MARION,115 Centre Township,139,95,12,0,15
MARION,115 Clark Township,42,16,2,0,17
MARION,115 Clear Creek Township,115,53,10,0,16
MARION,115 Colfax Township,51,21,4,0,16
MARION,115 Doyle Township,15,4,0,0,17
MARION,115 Durham Park Township,54,32,3,0,16
MARION,115 East Branch Township,49,46,4,0,14
MARION,115 Fairplay Township,37,15,8,0,16
MARION,115 Florence Ward 1,26,26,11,0,0
MARION,115 Florence Ward 1 Exclave,0,0,0,0,0
MARION,115 Florence Ward 2,33,35,10,0,24
MARION,115 Gale Township,57,40,4,0,15
MARION,115 Grant Township,43,27,0,0,16
MARION,115 Hillsboro Ward 1,252,135,17,0,16
MARION,115 Hillsboro Ward 2,304,151,18,0,16
MARION,115 Hillsboro Ward 2 Exclave A,0,0,0,0,0
MARION,115 Hillsboro Ward 2 Exclave Industrial Park,0,0,0,0,0
MARION,115 Lehigh Township,58,17,1,0,17
MARION,115 Liberty Township,89,46,5,0,16
MARION,115 Logan Township,19,6,0,0,17
MARION,115 Lost Springs Township,54,18,4,0,17
MARION,115 Marion North Ward,170,148,22,0,15
MARION,115 Marion South Ward,152,138,22,0,14
MARION,115 Marion South Ward Exclave,0,0,0,0,0
MARION,115 Menno Township,91,62,3,0,15
MARION,115 Milton Township,52,27,5,0,16
MARION,115 Moore Township,19,8,0,0,17
MARION,115 Peabody East,78,79,12,0,24
MARION,115 Peabody West,128,87,20,0,15
MARION,115 Risley Township,79,30,2,0,17
MARION,115 Summit Township,15,15,3,0,0
MARION,115 West Branch Township,177,187,23,0,24
MARION,115 Wilson Township,64,14,4,0,17
MARSHALL,117 Balderson Township,24,9,1,0,17
MARSHALL,117 Bigelow Township,8,7,0,0,15
MARSHALL,117 Blue Rapids City,162,124,20,0,15
MARSHALL,117 Blue Rapids Township,22,9,0,0,17
MARSHALL,117 Center Township,30,13,5,0,16
MARSHALL,117 Clear Fork Township,6,9,1,0,25
MARSHALL,117 Cleveland Township,20,22,0,0,25
MARSHALL,117 Cottage Hill Township,44,20,0,0,16
MARSHALL,117 East Vermillion Township,104,81,8,0,15
MARSHALL,117 Elm Creek Township,34,33,3,0,14
MARSHALL,117 Franklin Township C1,32,34,1,0,25
MARSHALL,117 Franklin Township C2,28,25,1,0,15
MARSHALL,117 Guittard Township C1,2,1,0,0,16
MARSHALL,117 Guittard Township C2,72,66,5,0,15
MARSHALL,117 Herkimer Township,78,16,0,0,18
MARSHALL,117 Lincoln Township,40,20,2,0,16
MARSHALL,117 Logan Township,74,34,7,0,16
MARSHALL,117 Marysville City Ward 1,165,173,15,0,24
MARSHALL,117 Marysville City Ward 2,131,120,12,0,14
MARSHALL,117 Marysville City Ward 2 Exclave,0,0,0,0,0
MARSHALL,117 Marysville City Ward 3,86,81,9,0,14
MARSHALL,117 Marysville City Ward 3 Exclave,0,0,0,0,0
MARSHALL,117 Marysville City Ward 4 Part A,138,149,16,0,24
MARSHALL,117 Marysville City Ward 4 Part B,0,0,0,0,0
MARSHALL,117 Marysville City Ward 4 Part B Exclave,0,0,0,0,0
MARSHALL,117 Marysville Township,69,53,6,0,15
MARSHALL,117 Murray Township,137,97,12,0,15
MARSHALL,117 Noble Township,49,27,5,0,16
MARSHALL,117 Oketo Township,46,42,2,0,15
MARSHALL,117 Richland Township,52,20,0,0,17
MARSHALL,117 Rock Township,33,19,2,0,16
MARSHALL,117 St. Bridget Township,31,26,3,0,15
MARSHALL,117 Walnut Township,34,19,1,0,16
MARSHALL,117 Waterville Township,145,109,18,0,15
MARSHALL,117 Wells Township,24,25,2,0,24
MARSHALL,117 West Vermillion Township,70,80,11,0,24
MCPHERSON,113 Battle Hill Township,24,25,0,0,25
MCPHERSON,113 Bonaville Township,35,1,1,0,19
MCPHERSON,113 Canton Township,184,108,14,0,16
MCPHERSON,113 Castle Township,32,27,6,0,14
MCPHERSON,113 Delmore Township,44,17,4,0,16
MCPHERSON,113 Empire Township,251,135,19,0,16
MCPHERSON,113 Groveland Township,54,24,4,0,16
MCPHERSON,113 Gypsum Creek Township,53,25,2,0,16
MCPHERSON,113 Harper Township,50,15,4,0,17
MCPHERSON,113 Hayes Township,49,38,4,0,15
MCPHERSON,113 Jackson Township,49,38,7,0,15
MCPHERSON,113 King City Township,133,81,10,0,15
MCPHERSON,113 Lindsborg Ward 1,102,167,8,0,26
MCPHERSON,113 Lindsborg Ward 2,160,226,17,0,25
MCPHERSON,113 Lindsborg Ward 3,136,152,11,0,25
MCPHERSON,113 Lindsborg Ward 4,133,169,17,0,25
MCPHERSON,113 Little Valley Township,116,41,5,0,17
MCPHERSON,113 Lone Tree Township,58,28,2,0,16
MCPHERSON,113 Marquette Township,130,154,18,0,25
MCPHERSON,113 McPherson Township,145,81,12,0,16
MCPHERSON,113 McPherson Ward 1 Exclave,0,0,0,0,0
MCPHERSON,113 McPherson Ward 1 Precinct 1,1248,1052,82,0,15
MCPHERSON,113 McPherson Ward 2,391,306,28,0,15
MCPHERSON,113 McPherson Ward 3 Part A,232,153,14,0,15
MCPHERSON,113 McPherson Ward 4 Precinct 1 Part A,470,376,36,0,15
MCPHERSON,113 Meridian Township,65,34,4,0,16
MCPHERSON,113 Mound Township,338,324,34,0,14
MCPHERSON,113 New Gottland Township,134,57,5,0,16
MCPHERSON,113 Smoky Hill Township,88,53,4,0,16
MCPHERSON,113 South Sharps Creek Township,29,13,2,0,16
MCPHERSON,113 Spring Valley Township,91,28,4,0,17
MCPHERSON,113 Superior Township,420,177,30,0,16
MCPHERSON,113 Turkey Creek Township,72,34,1,0,16
MCPHERSON,113 Union Township,45,24,5,0,16
MEADE,119 Cimarron Township,27,4,0,0,18
MEADE,119 Crooked Creek Township,30,7,1,0,17
MEADE,119 Fowler Township,166,58,5,0,17
MEADE,119 Logan Township,41,12,3,0,17
MEADE,119 Meade Center Township,501,197,31,0,16
MEADE,119 Mertilla Township,33,6,1,0,18
MEADE,119 Odee Township,14,1,1,0,18
MEADE,119 Sand Creek Township,17,0,0,0,19
MEADE,119 West Plains Township,165,96,13,0,16
MIAMI,121 East Middle Creek Township,274,138,15,0,16
MIAMI,121 East Middle Creek Township C2,274,138,15,0,16
MIAMI,121 East Middle Creek Township C3,274,138,15,0,16
MIAMI,121 East Valley Township,102,66,6,0,15
MIAMI,121 Louisburg Ward 1,145,106,13,0,15
MIAMI,121 Louisburg Ward 1 Exclave Park,0,0,0,0,0
MIAMI,121 Louisburg Ward 2,190,131,13,0,15
MIAMI,121 Louisburg Ward 2 Exclave A,0,0,0,0,0
MIAMI,121 Louisburg Ward 2 Exclave B,0,0,0,0,0
MIAMI,121 Louisburg Ward 3,191,127,12,0,15
MIAMI,121 Louisburg Ward 4,186,113,14,0,15
MIAMI,121 Miami Township,132,75,7,0,16
MIAMI,121 Mound Township,132,102,14,0,15
MIAMI,121 North Marysville Township,295,149,10,0,16
MIAMI,121 North Marysville Township C2,295,149,10,0,16
MIAMI,121 North Marysville Township C3,295,149,10,0,16
MIAMI,121 North Marysville Township Enclave,0,0,0,0,0
MIAMI,121 North Marysville Township Enclave 2,0,0,0,0,0
MIAMI,121 North Paola Township,111,74,1,0,15
MIAMI,121 North Paola Township Part 1,6,3,0,0,16
MIAMI,121 North Paola Township Part 2,49,16,5,0,17
MIAMI,121 North Paola Township Part 3,0,0,0,0,0
MIAMI,121 North Wea Township,182,73,10,0,16
MIAMI,121 Osage Township,114,90,14,0,15
MIAMI,121 Osawatomie Township,141,111,6,0,15
MIAMI,121 Osawatomie Township Enclave A,0,0,0,0,0
MIAMI,121 Osawatomie Township Enclave B,0,0,0,0,0
MIAMI,121 Osawatomie Ward 1 Exclave A Cemetery,0,0,0,0,0
MIAMI,121 Osawatomie Ward 1 Exclave B,0,0,0,0,0
MIAMI,121 Osawatomie Ward 1 Exclave C,0,0,0,0,0
MIAMI,121 Osawatomie Ward 1 Exclave D,0,0,0,0,0
MIAMI,121 Osawatomie Ward 1 H5,68,92,9,0,25
MIAMI,121 Osawatomie Ward 1 H6,0,0,0,0,0
MIAMI,121 Osawatomie Ward 2,119,137,19,0,24
MIAMI,121 Osawatomie Ward 2 Exclave Lake,0,0,0,0,0
MIAMI,121 Osawatomie Ward 3,111,173,14,0,25
MIAMI,121 Osawatomie Ward 3 Exclave A,0,0,0,0,0
MIAMI,121 Osawatomie Ward 3 Exclave B,0,0,0,0,0
MIAMI,121 Osawatomie Ward 3 Exclave D,0,0,0,0,0
MIAMI,121 Osawatomie Ward 4,66,66,20,0,0
MIAMI,121 Paola Ward 1,211,175,13,0,15
MIAMI,121 Paola Ward 1 Exclave,0,0,0,0,0
MIAMI,121 Paola Ward 1 Exclave B,0,0,0,0,0
MIAMI,121 Paola Ward 2,140,153,15,0,24
MIAMI,121 Paola Ward 3,199,185,15,0,14
MIAMI,121 Paola Ward 3 Exclave A,0,0,0,0,0
MIAMI,121 Paola Ward 4,227,205,15,0,15
MIAMI,121 Paola Ward 4 Exclave,0,0,0,0,0
MIAMI,121 Richland Township,514,219,26,0,16
MIAMI,121 South Marysville Township,306,197,23,0,15
MIAMI,121 South Marysville Township C2,306,197,23,0,15
MIAMI,121 South Marysville Township C3,306,197,23,0,15
MIAMI,121 South Paola Township,55,50,6,0,14
MIAMI,121 South Paola Township Part 2,33,34,5,0,24
MIAMI,121 South Wea Township,420,152,12,0,17
MIAMI,121 South Wea Township Enclave A,0,0,0,0,0
MIAMI,121 South Wea Township Enclave B,0,0,0,0,0
MIAMI,121 South Wea Township Enclave C,0,0,0,0,0
MIAMI,121 Spring Hill City Exclave A,0,0,0,0,0
MIAMI,121 Spring Hill City Exclave B,64,70,2,0,25
MIAMI,121 Spring Hill City Exclave C,0,0,0,0,0
MIAMI,121 Spring Hill City Precinct 01,268,168,15,0,15
MIAMI,121 Stanton Township,184,124,9,0,15
MIAMI,121 Sugar Creek Township,120,42,10,0,16
MIAMI,121 Ten Mile Township,374,168,12,0,16
MIAMI,121 West Middle Creek Township,189,81,8,0,16
MIAMI,121 West Valley Township Exclave,89,71,3,0,15
MIAMI,121 West Valley Township H5,47,42,7,0,14
MIAMI,121 West Valley Township H6,53,43,1,0,15
MITCHELL,123 Asherville Township,26,17,2,0,15
MITCHELL,123 Beloit City Ward 1,113,72,11,0,15
MITCHELL,123 Beloit City Ward 2,213,139,15,0,15
MITCHELL,123 Beloit City Ward 3,223,129,19,0,16
MITCHELL,123 Beloit City Ward 4,172,105,13,0,15
MITCHELL,123 Beloit Township,85,30,2,0,17
MITCHELL,123 Beloit Township Enclave A,0,0,0,0,0
MITCHELL,123 Beloit Township Enclave B,0,0,0,0,0
MITCHELL,123 Beloit Township Enclave C,0,0,0,0,0
MITCHELL,123 Bloomfield Township,26,7,1,0,17
MITCHELL,123 Blue Hill Township,11,6,2,0,15
MITCHELL,123 Carr Creek Township,11,0,0,0,19
MITCHELL,123 Cawker City,0,0,0,0,0
MITCHELL,123 Cawker Township,115,63,7,0,16
MITCHELL,123 Center Township,8,4,0,0,16
MITCHELL,123 Custer Township,27,24,2,0,15
MITCHELL,123 Eureka Township,10,3,1,0,17
MITCHELL,123 Glen Elder City,0,0,0,0,0
MITCHELL,123 Glen Elder Township,127,69,13,0,16
MITCHELL,123 Hayes Township,9,4,0,0,16
MITCHELL,123 Hunter City,0,0,0,0,0
MITCHELL,123 Logan Township,23,15,1,0,15
MITCHELL,123 Lulu Township,25,3,0,0,18
MITCHELL,123 Pittsburg Township,103,33,4,0,17
MITCHELL,123 Plum Creek Township,48,6,1,0,18
MITCHELL,123 Round Springs Township,13,2,0,0,18
MITCHELL,123 Salt Creek Township,11,1,0,0,19
MITCHELL,123 Scottsville City,0,0,0,0,0
MITCHELL,123 Simpson City,0,0,0,0,0
MITCHELL,123 Solomon Rapids Township,17,11,2,0,15
MITCHELL,123 Tipton City,0,0,0,0,0
MITCHELL,123 Turkey Creek Township,35,15,3,0,16
MITCHELL,123 Walnut Creek Township,13,7,0,0,16
MONTGOMERY,125 Caney City Ward 1,79,32,3,0,16
MONTGOMERY,125 Caney City Ward 1 Exclave A,3,1,0,0,17
MONTGOMERY,125 Caney City Ward 1 Exclave B,0,0,0,0,0
MONTGOMERY,125 Caney City Ward 2,63,28,9,0,16
MONTGOMERY,125 Caney City Ward 3,94,19,7,0,17
MONTGOMERY,125 Caney City Ward 3 Exclave,2,0,0,0,19
MONTGOMERY,125 Caney City Ward 4,105,27,8,0,17
MONTGOMERY,125 Caney Township Havana,168,38,7,0,17
MONTGOMERY,125 Caney Township Tyro,197,39,8,0,18
MONTGOMERY,125 Cherokee Township,79,41,8,0,16
MONTGOMERY,125 Cherry Township,125,49,13,0,16
MONTGOMERY,125 Cherryvale Ward 1,175,107,19,0,15
MONTGOMERY,125 Cherryvale Ward 2,136,89,7,0,15
MONTGOMERY,125 Coffeyville Airport,0,0,0,0,0
MONTGOMERY,125 Coffeyville Ward 1 Precinct 01,4,23,0,0,28
MONTGOMERY,125 Coffeyville Ward 1 Precinct 02,42,37,1,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 03,63,54,4,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 04,91,53,4,0,16
MONTGOMERY,125 Coffeyville Ward 1 Precinct 05,95,85,9,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 06,28,27,4,0,14
MONTGOMERY,125 Coffeyville Ward 1 Precinct 07,37,35,5,0,14
MONTGOMERY,125 Coffeyville Ward 1 Precinct 08,48,50,5,0,24
MONTGOMERY,125 Coffeyville Ward 1 Precinct 09,15,16,1,0,25
MONTGOMERY,125 Coffeyville Ward 1 Precinct 10,54,42,6,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 11,141,112,10,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 12,217,141,13,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 13,189,124,7,0,15
MONTGOMERY,125 Coffeyville Ward 1 Precinct 1 Exclave,0,0,0,0,0
MONTGOMERY,125 Drum Creek Township,159,44,6,0,17
MONTGOMERY,125 Fawn Creek Township Dearing,373,140,22,0,16
MONTGOMERY,125 Fawn Creek Township Tyro,115,24,7,0,17
MONTGOMERY,125 Independence City Ward 1 Precinct 1,55,52,2,0,15
MONTGOMERY,125 Independence City Ward 1 Precinct 2,117,66,13,0,15
MONTGOMERY,125 Independence City Ward 2 Precinct 1,40,41,2,0,24
MONTGOMERY,125 Independence City Ward 2 Precinct 2,40,24,0,0,16
MONTGOMERY,125 Independence City Ward 3 Precinct 1,102,47,6,0,16
MONTGOMERY,125 Independence City Ward 3 Precinct 2,48,32,6,0,15
MONTGOMERY,125 Independence City Ward 3 Precinct 2 Exclave,1,0,0,0,19
MONTGOMERY,125 Independence City Ward 4 Precinct 1,96,68,7,0,15
MONTGOMERY,125 Independence City Ward 4 Precinct 2,63,37,10,0,15
MONTGOMERY,125 Independence City Ward 5 Precinct 1,64,36,5,0,16
MONTGOMERY,125 Independence City Ward 5 Precinct 2,103,94,11,0,14
MONTGOMERY,125 Independence City Ward 6 Precinct 1 H11,11,9,1,0,15
MONTGOMERY,125 Independence City Ward 6 Precinct 1 H12,172,103,9,0,16
MONTGOMERY,125 Independence City Ward 6 Precinct 2 H11,133,88,10,0,15
MONTGOMERY,125 Independence City Ward 6 Precinct 2 H11 A,58,50,3,0,15
MONTGOMERY,125 Independence City Ward 6 Precinct 2 H12,48,22,3,0,16
MONTGOMERY,125 Independence City Ward 6 Precinct 2 H12 A,6,3,0,0,16
MONTGOMERY,125 Independence Exclave Airport,0,0,0,0,0
MONTGOMERY,125 Independence Township 1 Enclave,0,0,0,0,0
MONTGOMERY,125 Independence Township 1 H11,373,141,19,0,16
MONTGOMERY,125 Independence Township 1 H12,58,24,10,0,16
MONTGOMERY,125 Independence Township 2 Part A H11,0,0,0,0,0
MONTGOMERY,125 Independence Township 2 Part A H12,94,38,2,0,17
MONTGOMERY,125 Independence Township 2 Part B,0,0,0,0,0
MONTGOMERY,125 Independence Township 2 Part C,20,19,1,0,15
MONTGOMERY,125 Liberty Township,125,49,12,0,16
MONTGOMERY,125 Louisburg Township,122,43,4,0,17
MONTGOMERY,125 Parker Township 1,58,32,2,0,16
MONTGOMERY,125 Parker Township 2,171,126,17,0,15
MONTGOMERY,125 Parker Township 2 Enclave,5,3,2,0,15
MONTGOMERY,125 Parker Township 2 Enclave A,0,0,0,0,0
MONTGOMERY,125 Parker Township 2 Enclave B,0,0,0,0,0
MONTGOMERY,125 Rutland Township,99,24,6,0,17
MONTGOMERY,125 Sycamore Township H11,240,77,9,0,17
MONTGOMERY,125 Sycamore Township H12,0,0,0,0,0
MONTGOMERY,125 Sycamore Township H12 A,0,0,0,0,0
MONTGOMERY,125 Sycamore Township H12 B,0,0,0,0,0
MONTGOMERY,125 Sycamore Township H12 C,0,0,0,0,0
MONTGOMERY,125 West Cherry Township,76,28,0,0,17
MORRIS,127 Council Grove Ward 1,75,98,21,0,25
MORRIS,127 Council Grove Ward 2,71,75,15,0,24
MORRIS,127 Council Grove Ward 3,115,184,35,0,25
MORRIS,127 Council Grove Ward 3 Exclave,0,0,0,0,0
MORRIS,127 Herington Exclave C Airport,0,0,0,0,0
MORRIS,127 Herington Ward 1 Exclave A,0,0,0,0,0
MORRIS,127 Herington Ward 1 Exclave B,0,0,0,0,0
MORRIS,127 Highland Township,30,17,3,0,16
MORRIS,127 Overland Township,14,9,5,0,15
MORRIS,127 Township 1 Precinct 1,56,43,8,0,15
MORRIS,127 Township 1 Precinct 2,39,37,12,0,14
MORRIS,127 Township 2,129,167,27,0,25
MORRIS,127 Township 3,94,64,15,0,15
MORRIS,127 Township 4,49,32,12,0,15
MORRIS,127 Township 5,129,65,17,0,16
MORRIS,127 Township 6,30,7,3,0,17
MORRIS,127 Township 7,56,38,8,0,15
MORRIS,127 Township 8,60,31,4,0,16
MORRIS,127 Township 9,53,45,15,0,14
MORTON,129 Cimarron Township,18,5,2,0,17
MORTON,129 East Richfield,19,15,1,0,15
MORTON,129 Elkhart Ward 1,117,59,10,0,16
MORTON,129 Elkhart Ward 2,119,46,8,0,16
MORTON,129 Elkhart Ward 3,133,69,13,0,16
MORTON,129 Jones Township,8,1,0,0,18
MORTON,129 Rolla Township,91,58,5,0,15
MORTON,129 Taloga Township,34,4,1,0,18
MORTON,129 Westola Township,21,8,0,0,17
MORTON,129 West Richfield,37,3,1,0,19
NEMAHA,131 Adams Township,71,19,2,0,17
NEMAHA,131 Berwick Township,151,24,4,0,18
NEMAHA,131 Capioma Township,55,18,0,0,17
NEMAHA,131 Center Township,33,29,3,0,15
NEMAHA,131 Centralia,57,66,8,0,25
NEMAHA,131 Centralia Illinois A,7,17,0,0,27
NEMAHA,131 Centralia Illinois B,0,0,0,0,0
NEMAHA,131 Clear Creek Township,28,21,1,0,15
NEMAHA,131 Gilman Township,55,30,3,0,16
NEMAHA,131 Granada Township,33,16,3,0,16
NEMAHA,131 Harrison - Goff,37,22,4,0,15
NEMAHA,131 Harrison - Kelly,25,15,1,0,16
NEMAHA,131 Home Township,28,26,8,0,14
NEMAHA,131 Illinois Township,103,65,4,0,15
NEMAHA,131 Marion Township,108,73,1,0,15
NEMAHA,131 Mitchell Township,82,43,3,0,16
NEMAHA,131 Nemaha Township,59,7,1,0,18
NEMAHA,131 Neuchatel Township,32,18,2,0,16
NEMAHA,131 Red Vermillion Township,21,18,2,0,15
NEMAHA,131 Reilly Township,41,20,1,0,16
NEMAHA,131 Richland Township Enclave 2,0,0,0,0,0
NEMAHA,131 Richmond Township,164,70,6,0,16
NEMAHA,131 Richmond Township Enclave 1,0,0,0,0,0
NEMAHA,131 Rock Creek Township,135,54,4,0,16
